kp_id,kp_url,kp_poster_url,kp_full_name,name,year,type,genres_list,genre,countries_list,country,imdb,vote_date,vote
517988,https://www.kinopoisk.ru/film/517988/,https://st.kp.yandex.net/images/film_big/517988.jpg,Время (2011),In Time,2011.0,movie,"фантастика, мелодрама, боевик",фантастика,США,США,tt1637688,2011-12-18,7
257401,https://www.kinopoisk.ru/film/257401/,https://st.kp.yandex.net/images/film_big/257401.jpg,Ангелы и Демоны (2009),Angels & Demons,2009.0,movie,"боевик, триллер, детектив",боевик,"США, Италия",США,tt0808151,2011-12-17,9
420923,https://www.kinopoisk.ru/film/420923/,https://st.kp.yandex.net/images/film_big/420923.jpg,Шерлок Холмс (2009),Sherlock Holmes,2009.0,movie,"боевик, приключения, триллер, драма, комедия, криминал, детектив",боевик,"США, Германия, Великобритания, Австралия",США,tt0988045,2011-12-17,9
77711,https://www.kinopoisk.ru/film/77711/,https://st.kp.yandex.net/images/film_big/77711.jpg,Код Да Винчи (2006),The Da Vinci Code,2006.0,movie,"триллер, детектив",триллер,"США, Мальта, Франция, Великобритания",США,tt0382625,2011-12-17,8
160946,https://www.kinopoisk.ru/film/160946/,https://st.kp.yandex.net/images/film_big/160946.jpg,Первый мститель (2011),Captain America: The First Avenger,2011.0,movie,"фантастика, боевик, приключения, военный",фантастика,США,США,tt0458339,2011-12-15,5
401177,https://www.kinopoisk.ru/film/401177/,https://st.kp.yandex.net/images/film_big/401177.jpg,Сумерки (2008),Twilight,2008.0,movie,"фэнтези, драма, мелодрама",фэнтези,США,США,tt1099212,2011-12-11,5
41109,https://www.kinopoisk.ru/film/41109/,https://st.kp.yandex.net/images/film_big/41109.jpg,Сёстры (2001),Сёстры,2001.0,movie,"драма, криминал",драма,Россия,Россия,tt0284492,2011-12-11,8
5908,https://www.kinopoisk.ru/film/5908/,https://st.kp.yandex.net/images/film_big/5908.jpg,Кинг Конг (2005),King Kong,2005.0,movie,"боевик, драма, мелодрама, приключения, фэнтези",боевик,"США, Новая Зеландия, Германия",США,tt0360717,2011-12-11,9
463738,https://www.kinopoisk.ru/film/463738/,https://st.kp.yandex.net/images/film_big/463738.jpg,Восстание планеты обезьян (2011),Rise of the Planet of the Apes,2011.0,movie,"фантастика, боевик, триллер, драма",фантастика,США,США,tt1318514,2011-12-11,8
501998,https://www.kinopoisk.ru/series/501998/,https://st.kp.yandex.net/images/film_big/501998.jpg,"Интерны (сериал, 2010 – 2016)",Интерны,2010.0,tv-series,комедия,комедия,Россия,Россия,tt1647423,2011-12-10,8
38905,https://www.kinopoisk.ru/film/38905/,https://st.kp.yandex.net/images/film_big/38905.jpg,Чарли и шоколадная фабрика (2005),Charlie and the Chocolate Factory,2005.0,movie,"мюзикл, фэнтези, комедия, приключения, семейный",мюзикл,США,США,tt0367594,2011-12-10,6
63991,https://www.kinopoisk.ru/film/63991/,https://st.kp.yandex.net/images/film_big/63991.jpg,Пираты Карибского моря: Сундук мертвеца (2006),Pirates of the Caribbean: Dead Man's Chest,2006.0,movie,"фэнтези, боевик, приключения",фэнтези,США,США,tt0383574,2011-12-10,9
102124,https://www.kinopoisk.ru/film/102124/,https://st.kp.yandex.net/images/film_big/102124.jpg,Пираты Карибского моря: На краю света (2007),Pirates of the Caribbean: At World's End,2007.0,movie,"приключения, боевик, фэнтези",приключения,США,США,tt0449088,2011-12-10,10
9691,https://www.kinopoisk.ru/film/9691/,https://st.kp.yandex.net/images/film_big/9691.jpg,Бесславные ублюдки (2009),Inglourious Basterds,2009.0,movie,"боевик, драма, комедия, военный",боевик,"Германия, США",Германия,tt0361748,2011-12-10,7
455338,https://www.kinopoisk.ru/film/455338/,https://st.kp.yandex.net/images/film_big/455338.jpg,Мальчишник 2: Из Вегаса в Бангкок (2011),The Hangover Part II,2011.0,movie,комедия,комедия,США,США,tt1411697,2011-12-10,10
102146,https://www.kinopoisk.ru/film/102146/,https://st.kp.yandex.net/images/film_big/102146.jpg,Кот в сапогах (2011),Puss in Boots,2011.0,cartoon,"мультфильм, фэнтези, комедия, приключения, семейный",мультфильм,США,США,tt0448694,2011-12-10,8
496943,https://www.kinopoisk.ru/film/496943/,https://st.kp.yandex.net/images/film_big/496943.jpg,Форсаж 5 (2011),Fast Five,2011.0,movie,"боевик, триллер, криминал",боевик,США,США,tt1596343,2011-10-08,6
406294,https://www.kinopoisk.ru/film/406294/,https://st.kp.yandex.net/images/film_big/406294.jpg,Зеленый Фонарь (2011),Green Lantern,2011.0,movie,"фантастика, боевик, приключения",фантастика,США,США,tt1133985,2011-10-02,5
81885,https://www.kinopoisk.ru/film/81885/,https://st.kp.yandex.net/images/film_big/81885.jpg,D.O.A.: Живым или мертвым (2006),DOA: Dead or Alive,2006.0,movie,"боевик, детектив, приключения",боевик,"США, Германия",США,tt0398913,2011-09-25,8
258941,https://www.kinopoisk.ru/film/258941/,https://st.kp.yandex.net/images/film_big/258941.jpg,Тор (2011),Thor,2011.0,movie,"фантастика, боевик, фэнтези, приключения",фантастика,США,США,tt0800369,2011-09-12,6
408410,https://www.kinopoisk.ru/film/408410/,https://st.kp.yandex.net/images/film_big/408410.jpg,Гран Торино (2008),Gran Torino,2008.0,movie,драма,драма,"США, Германия",США,tt1205489,2011-07-27,10
274730,https://www.kinopoisk.ru/film/274730/,https://st.kp.yandex.net/images/film_big/274730.jpg,Ларго Винч: Начало (2008),Largo Winch,2008.0,movie,"боевик, триллер",боевик,"Франция, Бельгия, Гонконг",Франция,tt0808339,2011-07-26,7
102151,https://www.kinopoisk.ru/film/102151/,https://st.kp.yandex.net/images/film_big/102151.jpg,Хэнкок (2008),Hancock,2008.0,movie,"фантастика, боевик, драма, комедия",фантастика,США,США,tt0448157,2011-07-26,8
484878,https://www.kinopoisk.ru/film/484878/,https://st.kp.yandex.net/images/film_big/484878.jpg,127 часов (2010),127 Hours,2010.0,movie,"триллер, биография, драма, приключения",триллер,"Великобритания, США, Франция",Великобритания,tt1542344,2011-07-24,10
413362,https://www.kinopoisk.ru/film/413362/,https://st.kp.yandex.net/images/film_big/413362.jpg,Миллионер из трущоб (2008),Slumdog Millionaire,2008.0,movie,"криминал, драма, мелодрама",криминал,"Великобритания, США",Великобритания,tt1010048,2011-07-22,9
404510,https://www.kinopoisk.ru/film/404510/,https://st.kp.yandex.net/images/film_big/404510.jpg,Тело Дженнифер (2009),Jennifer's Body,2009.0,movie,"ужасы, комедия",ужасы,США,США,tt1131734,2011-07-21,5
341,https://www.kinopoisk.ru/film/341/,https://st.kp.yandex.net/images/film_big/341.jpg,Амели (2001),Le Fabuleux destin d'Amélie Poulain,2001.0,movie,"мелодрама, комедия",мелодрама,"Франция, Германия",Франция,tt0211915,2011-07-21,10
258475,https://www.kinopoisk.ru/film/258475/,https://st.kp.yandex.net/images/film_big/258475.jpg,Квант милосердия (2008),Quantum of Solace,2008.0,movie,"боевик, триллер, приключения",боевик,"Великобритания, США",Великобритания,tt0830515,2011-07-19,9
49844,https://www.kinopoisk.ru/film/49844/,https://st.kp.yandex.net/images/film_big/49844.jpg,Казино Рояль (2006),Casino Royale,2006.0,movie,"боевик, триллер, приключения",боевик,"Великобритания, Чехия, США, Германия, Багамы",Великобритания,tt0381061,2011-07-19,9
460589,https://www.kinopoisk.ru/series/460589/,https://st.kp.yandex.net/images/film_big/460589.jpg,"Прожекторперисхилтон (сериал, 2008 – 2017)",Прожекторперисхилтон,2008.0,tv-series,"новости, ток-шоу, комедия",новости,Россия,Россия,tt1427175,2011-07-19,9
406408,https://www.kinopoisk.ru/film/406408/,https://st.kp.yandex.net/images/film_big/406408.jpg,Законопослушный гражданин (2009),Law Abiding Citizen,2009.0,movie,"боевик, триллер, драма, криминал",боевик,США,США,tt1197624,2011-07-19,9
4541,https://www.kinopoisk.ru/film/4541/,https://st.kp.yandex.net/images/film_big/4541.jpg,Шоу Трумана (1998),The Truman Show,1998.0,movie,"драма, комедия",драма,США,США,tt0120382,2011-07-19,10
485311,https://www.kinopoisk.ru/film/485311/,https://st.kp.yandex.net/images/film_big/485311.jpg,Король говорит! (2010),The King's Speech,2010.0,movie,"драма, биография, история",драма,"Великобритания, США",Великобритания,tt1504320,2011-07-19,10
412248,https://www.kinopoisk.ru/film/412248/,https://st.kp.yandex.net/images/film_big/412248.jpg,"Все умрут, а я останусь (2008)","Все умрут, а я останусь",2008.0,movie,драма,драма,Россия,Россия,tt1227189,2011-07-17,4
493098,https://www.kinopoisk.ru/series/493098/,https://st.kp.yandex.net/images/film_big/493098.jpg,"Школа (сериал, 2010)",Школа,2010.0,tv-series,драма,драма,Россия,Россия,tt1585899,2011-07-17,9
86208,https://www.kinopoisk.ru/film/86208/,https://st.kp.yandex.net/images/film_big/86208.jpg,«V» значит Вендетта (2006),V for Vendetta,2006.0,movie,"фантастика, боевик, триллер, драма",фантастика,"Великобритания, Германия",Великобритания,tt0434409,2011-07-16,9
255380,https://www.kinopoisk.ru/film/255380/,https://st.kp.yandex.net/images/film_big/255380.jpg,Невероятный Халк (2008),The Incredible Hulk,2008.0,movie,"фантастика, боевик, триллер",фантастика,США,США,tt0800080,2011-07-15,7
1796,https://www.kinopoisk.ru/film/1796/,https://st.kp.yandex.net/images/film_big/1796.jpg,Дюплекс (2003),Duplex,2003.0,movie,комедия,комедия,"США, Германия",США,tt0266489,2011-07-15,8
61249,https://www.kinopoisk.ru/film/61249/,https://st.kp.yandex.net/images/film_big/61249.jpg,Тачки (2006),Cars,2006.0,cartoon,"мультфильм, комедия, приключения, семейный, спорт",мультфильм,США,США,tt0317219,2011-07-15,9
258328,https://www.kinopoisk.ru/film/258328/,https://st.kp.yandex.net/images/film_big/258328.jpg,История игрушек: Большой побег (2010),Toy Story 3,2010.0,cartoon,"мультфильм, фэнтези, комедия, приключения, семейный",мультфильм,США,США,tt0435761,2011-07-15,8
2213,https://www.kinopoisk.ru/film/2213/,https://st.kp.yandex.net/images/film_big/2213.jpg,Титаник (1997),Titanic,1997.0,movie,"мелодрама, история, триллер, драма",мелодрама,"США, Мексика",США,tt0120338,2011-07-15,9
81555,https://www.kinopoisk.ru/film/81555/,https://st.kp.yandex.net/images/film_big/81555.jpg,Загадочная история Бенджамина Баттона (2008),The Curious Case of Benjamin Button,2008.0,movie,"драма, фэнтези",драма,США,США,tt0421715,2011-07-15,9
402626,https://www.kinopoisk.ru/film/402626/,https://st.kp.yandex.net/images/film_big/402626.jpg,Чудаки 3D (2010),Jackass 3D,2010.0,movie,"документальный, комедия",документальный,США,США,tt1116184,2011-07-15,6
220589,https://www.kinopoisk.ru/film/220589/,https://st.kp.yandex.net/images/film_big/220589.jpg,Телепорт (2008),Jumper,2008.0,movie,"фантастика, боевик, приключения",фантастика,"США, Канада",США,tt0489099,2011-07-15,9
86193,https://www.kinopoisk.ru/series/86193/,https://st.kp.yandex.net/images/film_big/86193.jpg,"Тайны Смолвиля (сериал, 2001 – 2011)",Smallville,2001.0,tv-series,"фантастика, драма, мелодрама, приключения",фантастика,"США, Канада",США,tt0279600,2011-07-15,9
104122,https://www.kinopoisk.ru/series/104122/,https://st.kp.yandex.net/images/film_big/104122.jpg,"Остаться в живых (сериал, 2004 – 2010)",Lost,2004.0,tv-series,"фантастика, детектив, фэнтези, триллер, драма, приключения",фантастика,США,США,tt0411008,2011-07-15,8
445124,https://www.kinopoisk.ru/series/445124/,https://st.kp.yandex.net/images/film_big/445124.jpg,"Разрушители легенд (сериал, 2003 – 2018)",MythBusters,2003.0,tv-series,"документальный, реальное ТВ, детектив",документальный,США,США,tt0383126,2011-07-15,9
471460,https://www.kinopoisk.ru/film/471460/,https://st.kp.yandex.net/images/film_big/471460.jpg,По контуру лица (2008),По контуру лица,2008.0,movie,"короткометражка, драма, мелодрама",короткометражка,Россия,Россия,tt4545498,2011-07-15,9
84830,https://www.kinopoisk.ru/film/84830/,https://st.kp.yandex.net/images/film_big/84830.jpg,Жмурки (2005),Жмурки,2005.0,movie,"комедия, криминал",комедия,Россия,Россия,tt0420982,2011-07-15,7
57166,https://www.kinopoisk.ru/film/57166/,https://st.kp.yandex.net/images/film_big/57166.jpg,Бумер (2003),Бумер,2003.0,movie,"драма, криминал",драма,Россия,Россия,tt0381936,2011-07-15,9
3948,https://www.kinopoisk.ru/film/3948/,https://st.kp.yandex.net/images/film_big/3948.jpg,Призрачный гонщик (2007),Ghost Rider,2007.0,movie,"фэнтези, боевик, триллер",фэнтези,"США, Австралия",США,tt0259324,2011-07-14,7
467553,https://www.kinopoisk.ru/film/467553/,https://st.kp.yandex.net/images/film_big/467553.jpg,Мачете (2010),Machete,2010.0,movie,"боевик, триллер, комедия, криминал",боевик,США,США,tt0985694,2011-07-14,8
5185,https://www.kinopoisk.ru/film/5185/,https://st.kp.yandex.net/images/film_big/5185.jpg,Тупой и еще тупее (1994),Dumb and Dumber,1994.0,movie,комедия,комедия,США,США,tt0109686,2011-07-14,10
432724,https://www.kinopoisk.ru/film/432724/,https://st.kp.yandex.net/images/film_big/432724.jpg,Гадкий я (2010),Despicable Me,2010.0,cartoon,"мультфильм, фантастика, комедия, криминал, приключения, семейный",мультфильм,"США, Франция, Япония",США,tt1323594,2011-07-14,5
3491,https://www.kinopoisk.ru/film/3491/,https://st.kp.yandex.net/images/film_big/3491.jpg,Ван Хельсинг (2004),Van Helsing,2004.0,movie,"фэнтези, боевик, триллер, приключения",фэнтези,"США, Чехия, Румыния",США,tt0338526,2011-07-13,7
426002,https://www.kinopoisk.ru/film/426002/,https://st.kp.yandex.net/images/film_big/426002.jpg,Легион (2010),Legion,2010.0,movie,"ужасы, фэнтези, боевик",ужасы,США,США,tt1038686,2011-07-13,5
427855,https://www.kinopoisk.ru/film/427855/,https://st.kp.yandex.net/images/film_big/427855.jpg,Пол: Секретный материальчик (2011),Paul,2011.0,movie,"фантастика, комедия, приключения",фантастика,"Великобритания, США",Великобритания,tt1092026,2011-07-12,9
103785,https://www.kinopoisk.ru/film/103785/,https://st.kp.yandex.net/images/film_big/103785.jpg,Не пойман – не вор (2006),Inside Man,2006.0,movie,"триллер, драма, криминал, детектив",триллер,США,США,tt0454848,2011-07-11,9
470656,https://www.kinopoisk.ru/film/470656/,https://st.kp.yandex.net/images/film_big/470656.jpg,Погребенный заживо (2010),Buried,2010.0,movie,"триллер, драма, детектив",триллер,"Испания, Великобритания, Франция, США",Испания,tt1462758,2011-07-11,10
395690,https://www.kinopoisk.ru/film/395690/,https://st.kp.yandex.net/images/film_big/395690.jpg,Стиляги (2008),Стиляги,2008.0,movie,"мюзикл, драма, мелодрама, комедия",мюзикл,Россия,Россия,tt1239426,2011-07-09,9
668,https://www.kinopoisk.ru/film/668/,https://st.kp.yandex.net/images/film_big/668.jpg,Пункт назначения (2000),Final Destination,2000.0,movie,"ужасы, фантастика, триллер, детектив",ужасы,США,США,tt0195714,2011-07-09,10
669,https://www.kinopoisk.ru/film/669/,https://st.kp.yandex.net/images/film_big/669.jpg,Пункт назначения 2 (2003),Final Destination 2,2003.0,movie,"ужасы, триллер",ужасы,"США, Канада",США,tt0309593,2011-07-09,9
89674,https://www.kinopoisk.ru/film/89674/,https://st.kp.yandex.net/images/film_big/89674.jpg,Пункт назначения 3 (2006),Final Destination 3,2006.0,movie,"ужасы, триллер, детектив",ужасы,США,США,tt0414982,2011-07-09,6
405753,https://www.kinopoisk.ru/film/405753/,https://st.kp.yandex.net/images/film_big/405753.jpg,Пункт назначения 4 (2009),The Final Destination,2009.0,movie,"ужасы, боевик, триллер",ужасы,США,США,tt1144884,2011-07-09,6
462358,https://www.kinopoisk.ru/film/462358/,https://st.kp.yandex.net/images/film_big/462358.jpg,Люди Икс: Первый класс (2011),X-Men: First Class,2011.0,movie,"фантастика, боевик, приключения",фантастика,"США, Великобритания",США,tt1270798,2011-07-08,8
389,https://www.kinopoisk.ru/film/389/,https://st.kp.yandex.net/images/film_big/389.jpg,Леон (1994),Léon,1994.0,movie,"боевик, триллер, драма, криминал",боевик,"Франция, США",Франция,tt0110413,2011-07-08,10
279102,https://www.kinopoisk.ru/film/279102/,https://st.kp.yandex.net/images/film_big/279102.jpg,ВАЛЛ·И (2008),WALL·E,2008.0,cartoon,"мультфильм, фантастика, приключения, семейный",мультфильм,США,США,tt0910970,2011-07-08,10
79883,https://www.kinopoisk.ru/film/79883/,https://st.kp.yandex.net/images/film_big/79883.jpg,Бумер: Фильм второй (2006),Бумер: Фильм второй,2006.0,movie,"драма, криминал",драма,Россия,Россия,tt0402874,2011-07-08,7
41520,https://www.kinopoisk.ru/film/41520/,https://st.kp.yandex.net/images/film_big/41520.jpg,Брат 2 (2000),Брат 2,2000.0,movie,"боевик, криминал",боевик,"Россия, США",Россия,tt0238883,2011-07-08,10
41519,https://www.kinopoisk.ru/film/41519/,https://st.kp.yandex.net/images/film_big/41519.jpg,Брат (1997),Брат,1997.0,movie,"драма, криминал, боевик",драма,Россия,Россия,tt0118767,2011-07-08,10
382,https://www.kinopoisk.ru/film/382/,https://st.kp.yandex.net/images/film_big/382.jpg,Американская история X (1998),American History X,1998.0,movie,драма,драма,США,США,tt0120586,2011-07-08,10
361,https://www.kinopoisk.ru/film/361/,https://st.kp.yandex.net/images/film_big/361.jpg,Бойцовский клуб (1999),Fight Club,1999.0,movie,"триллер, драма, криминал",триллер,"США, Германия",США,tt0137523,2011-07-08,10
448,https://www.kinopoisk.ru/film/448/,https://st.kp.yandex.net/images/film_big/448.jpg,Форрест Гамп (1994),Forrest Gump,1994.0,movie,"драма, комедия, мелодрама, история, военный",драма,США,США,tt0109830,2011-07-08,10
435,https://www.kinopoisk.ru/film/435/,https://st.kp.yandex.net/images/film_big/435.jpg,Зеленая миля (1999),The Green Mile,1999.0,movie,"драма, криминал",драма,США,США,tt0120689,2011-07-08,10
432550,https://www.kinopoisk.ru/film/432550/,https://st.kp.yandex.net/images/film_big/432550.jpg,Неудержимые (2010),The Expendables,2010.0,movie,"боевик, приключения, триллер",боевик,"США, Болгария, Испания, Германия",США,tt1320253,2011-07-08,8
452765,https://www.kinopoisk.ru/series/452765/,https://st.kp.yandex.net/images/film_big/452765.jpg,"Даёшь молодёжь! (сериал, 2009 – 2013)",Даёшь молодёжь!,2009.0,tv-series,комедия,комедия,Россия,Россия,tt4643442,2011-07-03,8
412173,https://www.kinopoisk.ru/series/412173/,https://st.kp.yandex.net/images/film_big/412173.jpg,"Наша Russia (сериал, 2006 – 2011)",Наша Russia,2006.0,tv-series,комедия,комедия,Россия,Россия,tt1202543,2011-07-03,7
460576,https://www.kinopoisk.ru/series/460576/,https://st.kp.yandex.net/images/film_big/460576.jpg,"Большая разница (сериал, 2008 – 2014)",Большая разница,2008.0,tv-series,"ток-шоу, комедия",ток-шоу,Россия,Россия,tt6085558,2011-07-03,8
471505,https://www.kinopoisk.ru/series/471505/,https://st.kp.yandex.net/images/film_big/471505.jpg,"Comedy Club (сериал, 2005 – ...)",Comedy Club,2005.0,tv-series,комедия,комедия,Россия,Россия,tt5188404,2011-07-03,4
405644,https://www.kinopoisk.ru/series/405644/,https://st.kp.yandex.net/images/film_big/405644.jpg,"КВН. Высшая лига (сериал, 1961 – ...)",КВН. Высшая лига,1961.0,tv-series,"комедия, игра",комедия,СССР,СССР,tt0470013,2011-07-03,10
469787,https://www.kinopoisk.ru/film/469787/,https://st.kp.yandex.net/images/film_big/469787.jpg,00:10 (2009),00:10,2009.0,movie,"короткометражка, комедия",короткометражка,Россия,Россия,tt1838432,2011-07-03,10
260999,https://www.kinopoisk.ru/film/260999/,https://st.kp.yandex.net/images/film_big/260999.jpg,Битва Титанов (2010),Clash of the Titans,2010.0,movie,"фэнтези, боевик, приключения",фэнтези,"США, Великобритания, Австралия",США,tt0800320,2011-07-03,8
81924,https://www.kinopoisk.ru/film/81924/,https://st.kp.yandex.net/images/film_big/81924.jpg,300 спартанцев (2007),300,2007.0,movie,"боевик, драма",боевик,"США, Канада, Болгария, Австралия",США,,2011-07-03,9
77443,https://www.kinopoisk.ru/film/77443/,https://st.kp.yandex.net/images/film_big/77443.jpg,Город грехов (2005),Sin City,2005.0,movie,"боевик, триллер, криминал, детектив",боевик,США,США,tt0401792,2011-07-03,10
397496,https://www.kinopoisk.ru/film/397496/,https://st.kp.yandex.net/images/film_big/397496.jpg,Бросок кобры (2009),G.I. Joe: The Rise of Cobra,2009.0,movie,"фантастика, боевик, триллер, приключения",фантастика,США,США,tt1046173,2011-06-29,6
61237,https://www.kinopoisk.ru/film/61237/,https://st.kp.yandex.net/images/film_big/61237.jpg,Железный человек (2008),Iron Man,2008.0,movie,"фантастика, боевик, приключения",фантастика,"США, Канада",США,tt0371746,2011-06-29,8
160932,https://www.kinopoisk.ru/film/160932/,https://st.kp.yandex.net/images/film_big/160932.jpg,Терминатор: Да придёт спаситель (2009),Terminator Salvation,2009.0,movie,"фантастика, боевик",фантастика,"США, Германия, Великобритания, Италия",США,tt0438488,2011-06-28,7
373391,https://www.kinopoisk.ru/film/373391/,https://st.kp.yandex.net/images/film_big/373391.jpg,Трансформеры: Месть падших (2009),Transformers: Revenge of the Fallen,2009.0,movie,"фантастика, боевик, приключения",фантастика,США,США,tt1055369,2011-06-28,6
411924,https://www.kinopoisk.ru/film/411924/,https://st.kp.yandex.net/images/film_big/411924.jpg,Железный человек 2 (2010),Iron Man 2,2010.0,movie,"фантастика, боевик, приключения",фантастика,США,США,tt1228705,2011-06-28,8
111543,https://www.kinopoisk.ru/film/111543/,https://st.kp.yandex.net/images/film_big/111543.jpg,Темный рыцарь (2008),The Dark Knight,2008.0,movie,"фантастика, боевик, триллер, криминал, драма",фантастика,"США, Великобритания",США,tt0468569,2011-06-28,9
104904,https://www.kinopoisk.ru/film/104904/,https://st.kp.yandex.net/images/film_big/104904.jpg,Люди Икс: Начало. Росомаха (2009),X-Men Origins: Wolverine,2009.0,movie,"фантастика, боевик",фантастика,"США, Великобритания",США,tt0458525,2011-06-28,9
81288,https://www.kinopoisk.ru/film/81288/,https://st.kp.yandex.net/images/film_big/81288.jpg,Трансформеры (2007),Transformers,2007.0,movie,"фантастика, боевик",фантастика,США,США,tt0418279,2011-06-28,9
468551,https://www.kinopoisk.ru/film/468551/,https://st.kp.yandex.net/images/film_big/468551.jpg,Ханна. Совершенное оружие (2010),Hanna,2010.0,movie,"боевик, триллер, драма, приключения",боевик,"США, Великобритания, Германия",США,,2011-06-28,5
309475,https://www.kinopoisk.ru/film/309475/,https://st.kp.yandex.net/images/film_big/309475.jpg,Операция «Валькирия» (2008),Valkyrie,2008.0,movie,"триллер, драма, военный, история",триллер,"США, Германия, Италия, Испания, Франция, Япония, Великобритания",США,tt0985699,2011-06-27,10
102198,https://www.kinopoisk.ru/film/102198/,https://st.kp.yandex.net/images/film_big/102198.jpg,Иллюзионист (2005),The Illusionist,2005.0,movie,"драма, фэнтези, триллер, мелодрама, детектив",драма,"США, Чехия",США,tt0443543,2011-06-18,10
418761,https://www.kinopoisk.ru/film/418761/,https://st.kp.yandex.net/images/film_big/418761.jpg,Джона Хекс (2010),Jonah Hex,2010.0,movie,"фэнтези, боевик, триллер, драма, вестерн",фэнтези,США,США,tt1075747,2011-06-16,3
447301,https://www.kinopoisk.ru/film/447301/,https://st.kp.yandex.net/images/film_big/447301.jpg,Начало (2010),Inception,2010.0,movie,"фантастика, боевик, триллер, драма, детектив",фантастика,"США, Великобритания",США,tt1375666,2011-06-10,10
87789,https://www.kinopoisk.ru/film/87789/,https://st.kp.yandex.net/images/film_big/87789.jpg,Пророк (2007),Next,2007.0,movie,"фантастика, боевик, триллер",фантастика,США,США,tt0435705,2011-06-09,9
32898,https://www.kinopoisk.ru/film/32898/,https://st.kp.yandex.net/images/film_big/32898.jpg,Достучаться до небес (1997),Knockin' on Heaven's Door,1997.0,movie,"драма, комедия, криминал",драма,Германия,Германия,tt0119472,2011-06-06,10
437555,https://www.kinopoisk.ru/film/437555/,https://st.kp.yandex.net/images/film_big/437555.jpg,Красавчик 2 (2009),Zweiohrküken,2009.0,movie,"мелодрама, комедия",мелодрама,Германия,Германия,tt1343755,2011-06-06,8
493768,https://www.kinopoisk.ru/film/493768/,https://st.kp.yandex.net/images/film_big/493768.jpg,Ёлки (2010),Ёлки,2010.0,movie,комедия,комедия,Россия,Россия,tt1782568,2011-06-06,8
391766,https://www.kinopoisk.ru/film/391766/,https://st.kp.yandex.net/images/film_big/391766.jpg,Знакомство со спартанцами (2008),Meet the Spartans,2008.0,movie,комедия,комедия,США,США,tt1073498,2011-06-06,5
432394,https://www.kinopoisk.ru/film/432394/,https://st.kp.yandex.net/images/film_big/432394.jpg,ЛОпуХИ: Эпизод первый (2009),ЛОпуХИ: Эпизод первый,2009.0,movie,комедия,комедия,Россия,Россия,tt1477014,2011-06-06,3
416089,https://www.kinopoisk.ru/film/416089/,https://st.kp.yandex.net/images/film_big/416089.jpg,Самый лучший фильм 2 (2009),Самый лучший фильм 2,2009.0,movie,комедия,комедия,Россия,Россия,tt1364289,2011-06-06,5
277385,https://www.kinopoisk.ru/film/277385/,https://st.kp.yandex.net/images/film_big/277385.jpg,Самый лучший фильм (2007),Самый лучший фильм,2007.0,movie,комедия,комедия,Россия,Россия,tt1179067,2011-06-06,3
195941,https://www.kinopoisk.ru/film/195941/,https://st.kp.yandex.net/images/film_big/195941.jpg,Супергеройское кино (2008),Superhero Movie,2008.0,movie,"фантастика, боевик, комедия",фантастика,США,США,tt0426592,2011-06-06,5
409880,https://www.kinopoisk.ru/film/409880/,https://st.kp.yandex.net/images/film_big/409880.jpg,Нереальный блокбастер (2008),Disaster Movie,2008.0,movie,"фантастика, комедия",фантастика,США,США,tt1213644,2011-06-06,2
432723,https://www.kinopoisk.ru/film/432723/,https://st.kp.yandex.net/images/film_big/432723.jpg,Путешествия Гулливера (2010),Gulliver's Travels,2010.0,movie,"фэнтези, комедия, приключения, семейный",фэнтези,США,США,tt1320261,2011-06-05,5
413447,https://www.kinopoisk.ru/film/413447/,https://st.kp.yandex.net/images/film_big/413447.jpg,2012 (2009),2012,2009.0,movie,"фантастика, приключения, боевик",фантастика,США,США,tt1190080,2011-06-05,4
102510,https://www.kinopoisk.ru/film/102510/,https://st.kp.yandex.net/images/film_big/102510.jpg,Знамение (2009),Knowing,2009.0,movie,"фантастика, боевик",фантастика,"США, Великобритания, Австралия",США,tt0448011,2011-06-05,8
105397,https://www.kinopoisk.ru/film/105397/,https://st.kp.yandex.net/images/film_big/105397.jpg,Пятое измерение (2009),Push,2009.0,movie,"фантастика, боевик, триллер",фантастика,"США, Канада",США,tt0465580,2011-06-05,7
413485,https://www.kinopoisk.ru/film/413485/,https://st.kp.yandex.net/images/film_big/413485.jpg,Стан Хельсинг (2009),Stan Helsing,2009.0,movie,"ужасы, фэнтези, комедия",ужасы,"Канада, США",Канада,,2011-06-03,3
427076,https://www.kinopoisk.ru/film/427076/,https://st.kp.yandex.net/images/film_big/427076.jpg,Пираты Карибского моря: На странных берегах (2011),Pirates of the Caribbean: On Stranger Tides,2011.0,movie,"приключения, боевик, фэнтези, комедия",приключения,"США, Великобритания",США,tt1298650,2011-06-03,10
195394,https://www.kinopoisk.ru/film/195394/,https://st.kp.yandex.net/images/film_big/195394.jpg,Принц Персии: Пески времени (2010),Prince of Persia: The Sands of Time,2010.0,movie,"фэнтези, боевик, приключения",фэнтези,США,США,tt0473075,2011-06-02,7
468872,https://www.kinopoisk.ru/film/468872/,https://st.kp.yandex.net/images/film_big/468872.jpg,Я – Четвертый (2011),I Am Number Four,2011.0,movie,"фантастика, боевик, триллер, приключения",фантастика,"США, Индия",США,tt1464540,2011-06-01,7
404377,https://www.kinopoisk.ru/film/404377/,https://st.kp.yandex.net/images/film_big/404377.jpg,Очень русский детектив (2008),Очень русский детектив,2008.0,movie,"триллер, комедия, детектив",триллер,Россия,Россия,tt1334035,2011-05-31,4
